name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Boone, NC",2023-12-13,47.9,31.7,38.8,43.3,25.4,34.2,21.1,49.6,0,0,0,,0,0.1,20.8,12,282.3,1034.6,0,9.9,93.6,8.3,4,10,2023-12-13T07:29:14,2023-12-13T17:12:35,0.03,Clear,Clear conditions throughout the day.,clear-day,"72314863859,0586W,72314653892,72316563821,KTNB,72219863819,K0A9"
"Boone, NC",2023-12-14,49.9,22.8,33.5,49.9,22.8,33.4,22,69.5,0,0,0,,0,0,9.2,5.2,146.4,1036.9,0,9.7,95.3,8.2,4,10,2023-12-14T07:29:56,2023-12-14T17:12:51,0.06,Clear,Clear conditions throughout the day.,clear-day,"72314863859,0586W,72314653892,72316563821,KTNB,72219863819,K0A9"
"Boone, NC",2023-12-15,55,20.9,34.1,55,20.9,34.1,22.5,69.6,0,0,0,,0,0,8.1,5.2,116.4,1032.9,0,9.9,93.9,8.1,4,10,2023-12-15T07:30:37,2023-12-15T17:13:08,0.1,Clear,Clear conditions throughout the day.,clear-day,"72314863859,0586W,72314653892,72316563821,KMRN,KTNB,72219863819,K0A9"
"Boone, NC",2023-12-16,49.6,21.7,35.2,46.5,21.7,33.9,23.5,67.4,0,0,0,,0,0,24.2,8,114.9,1028,39.8,9.9,68.3,6,3,10,2023-12-16T07:31:17,2023-12-16T17:13:27,0.13,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72314863859,0586W,72314653892,72316563821,KMRN,KTNB,72219863819,K0A9"
"Boone, NC",2023-12-17,46.3,36.4,42,46.2,33.2,38.5,39.6,91.9,0.36,100,50,rain,0,0,34.4,20.6,22,1012.8,86.6,6.5,12.2,1.1,1,10,2023-12-17T07:31:54,2023-12-17T17:13:49,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72301003810,72314863859,0586W,72314653892,72316563821,KMRN,KTNB,72219863819,K0A9"
"Boone, NC",2023-12-18,44.7,22.9,35.1,38.2,9.6,23.3,28.3,76.2,0.056,100,4.17,"rain,snow",1.7,0.1,53,35,301.6,1003.3,79.3,8.2,64.6,5.6,5,10,2023-12-18T07:32:31,2023-12-18T17:14:12,0.2,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,snow,"72301003810,72314863859,0586W,72314653892,72316563821,KTNB,72219863819,K0A9"
"Boone, NC",2023-12-19,38.3,19.3,27.8,33.7,6.8,20.6,12.6,54,0,0,0,snow,1.3,0.4,39.1,14.4,312.2,1022,31.4,9.5,95,8.2,4,10,2023-12-19T07:33:06,2023-12-19T17:14:37,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72301003810,72314863859,KHKY,0586W,72314653892,72316563821,KTNB,K0A9"
"Boone, NC",2023-12-20,50.1,21.1,33,50.1,21.1,33,16.6,54.7,0,0,0,,0,0.1,6.9,2.9,328.4,1030.1,0,9.9,76.5,6.5,4,10,2023-12-20T07:33:39,2023-12-20T17:15:03,0.28,Clear,Clear conditions throughout the day.,clear-day,"72301003810,72314863859,KHKY,0586W,72314653892,72316563821,K0A9"
"Boone, NC",2023-12-21,55.7,28.4,36,55.7,28.4,36,21.9,59.8,0,0,0,,0,0,9.2,2.4,293.8,1029.6,0,9.8,63.8,5.4,4,10,2023-12-21T07:34:10,2023-12-21T17:15:32,0.31,Clear,Clear conditions throughout the day.,clear-day,"72301003810,72314863859,KHKY,0586W,72314653892,72316563821,KMRN,KTNB,K0A9,72219863819"
"Boone, NC",2023-12-22,54.8,27.6,37.8,54.8,27.6,37.8,23.9,61.7,0,0,0,,0,0,9.2,4.6,88.6,1027.2,0.1,9.9,86.3,7.4,5,10,2023-12-22T07:34:40,2023-12-22T17:16:02,0.35,Clear,Clear conditions throughout the day.,clear-day,"KUKF,72314863859,0586W,72314653892,72316563821,F8439,KMRN,KTNB,72219863819,K0A9"
"Boone, NC",2023-12-23,54.9,27.6,39.5,54.9,27.6,39.4,28.7,68.5,0,0,0,,0,0,10.3,8.5,188.3,1027.3,31.4,9.9,84,7.1,5,10,2023-12-23T07:35:09,2023-12-23T17:16:34,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72301003810,72314863859,0586W,72314653892,72316563821,KMRN,KTNB,72219863819,K0A9"
"Boone, NC",2023-12-24,57.5,31.6,42.4,57.5,31.6,42.4,35.3,78.5,0,0,0,,0,0,13.9,5.8,139.1,1027.6,28.5,9.8,89.2,7.6,4,10,2023-12-24T07:35:35,2023-12-24T17:17:08,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72301003810,72314863859,KHKY,0586W,72314653892,72316563821,KMRN,KTNB,72219863819,K0A9"
"Boone, NC",2023-12-25,46.8,36.1,44.3,44.5,36.1,41.1,44.2,99.4,0.657,100,54.17,rain,0,0,35.6,9.7,109.5,1023.3,99.9,4.8,5.4,0.5,0,10,2023-12-25T07:36:00,2023-12-25T17:17:43,0.45,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72301003810,72314863859,0586W,72314653892,72316563821,KMRN,KTNB,72219863819,K0A9"
"Boone, NC",2023-12-26,47.6,43.9,46.5,47.6,41.8,45.4,46.5,99.9,2.534,100,100,rain,0,0,33.3,8,98.1,1019.1,99.9,3.9,11.6,0.9,1,10,2023-12-26T07:36:23,2023-12-26T17:18:20,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72301003810,72314863859,KHKY,0586W,72314653892,72316563821,KTNB,72219863819,K0A9"
"Boone, NC",2023-12-27,52.9,37.7,47.7,52.9,37.7,47.4,45.2,91.4,0.48,100,41.67,rain,0,0,16.1,10.2,294.5,1011.9,66.2,7,42.9,3.7,2,10,2023-12-27T07:36:44,2023-12-27T17:18:58,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72314863859,0586W,72314653892,72316563821,KMRN,KTNB,72219863819,K0A9"
"Boone, NC",2023-12-28,45.9,34.6,38.6,43.3,27.9,34.7,30.7,74.1,0,0,0,,0,0,17.2,9.6,284.7,1008.7,39.5,9.9,91.5,7.9,5,10,2023-12-28T07:37:04,2023-12-28T17:19:38,0.55,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72301003810,72314863859,KHKY,0586W,72314653892,72316563821,KTNB,72219863819,K0A9"
"Boone, NC",2023-12-29,34.1,29.7,30.8,27.8,18.6,21.9,24,75.7,0,0,0,,0,0,31.1,21.1,295.7,1007.9,89.1,9.8,33.2,2.9,2,10,2023-12-29T07:37:21,2023-12-29T17:20:20,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KUKF,72314863859,0586W,72314653892,72316563821,KTNB,72219863819,K0A9"
"Boone, NC",2023-12-30,32.1,29.2,30.7,24.2,18.3,21.2,26.9,85.6,0,0,0,"rain,snow",1,0,30,16.6,296.4,1011.7,99.8,8.1,24.1,2.1,1,10,2023-12-30T07:37:37,2023-12-30T17:21:03,0.62,Overcast,Cloudy skies throughout the day.,cloudy,"72314863859,0586W,72314653892,72316563821,F8439,KMRN,KTNB,72219863819,K0A9"
"Boone, NC",2023-12-31,46.5,29.1,35.3,41.2,17.4,28.7,25.3,68.8,0,0,0,,0,0.1,34.4,20.6,292.5,1015.6,37,9.9,86.8,7.4,4,10,2023-12-31T07:37:51,2023-12-31T17:21:47,0.65,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KUKF,72301003810,72314863859,0586W,72314653892,72316563821,F8439,KTNB,72219863819,K0A9"
